State_ID,ZIPCode,ReportingDate,TypeCC,Participation,Rating,AccrdStatus,PreKStandard,QualityMeasure,HeadStart,MonthlyAmtPaid
1749252,75126,10/01/2023,4,0,999,9,9,9,9,1145
1749252,75126,11/01/2023,4,0,999,9,9,9,9,852
1749252,75126,12/01/2023,4,0,999,9,9,9,9,298
1751812,78219,10/01/2023,4,0,999,9,9,9,9,18468
1751812,78219,11/01/2023,4,0,999,9,9,9,9,20577
1751812,78219,12/01/2023,4,0,999,9,9,9,9,18635
1623556,76028,10/01/2023,4,1,4st,2,9,0,9,16193
1623556,76028,11/01/2023,4,1,4st,2,9,0,9,23525
1623556,76028,12/01/2023,4,1,4st,2,9,0,9,21873
1690372,76306,10/01/2023,4,1,4st,2,9,0,9,14425
1690372,76306,11/01/2023,4,1,4st,2,9,0,9,14221
1690372,76306,12/01/2023,4,1,4st,2,9,0,9,14245
905988,78572,10/01/2023,4,0,999,9,9,9,9,5873
905988,78572,11/01/2023,4,0,999,9,9,9,9,5385
905988,78572,12/01/2023,4,0,999,9,9,9,9,4154
195588,78570,10/01/2023,4,1,4st,2,9,0,9,17933
195588,78570,11/01/2023,4,1,4st,2,9,0,9,17826
195588,78570,12/01/2023,4,1,4st,2,9,0,9,18532
1638148,75154,10/01/2023,8,7,999,9,9,9,9,128
1638148,75154,11/01/2023,8,7,999,9,9,9,9,128
1638148,75154,12/01/2023,8,7,999,9,9,9,9,110
1706245,77459,10/01/2023,4,1,4st,2,9,0,9,12882
1706245,77459,11/01/2023,4,1,4st,2,9,0,9,13224
1706245,77459,12/01/2023,4,1,4st,2,9,0,9,12101
1511429,78681,10/01/2023,4,1,4st,2,9,0,9,15861
1511429,78681,11/01/2023,4,1,4st,2,9,0,9,14354
1511685,75081,10/01/2023,4,0,999,9,9,9,9,837
1511685,75081,11/01/2023,4,0,999,9,9,9,9,690
1511685,75081,12/01/2023,4,0,999,9,9,9,9,594
530693,75224,10/01/2023,3,0,999,9,9,9,9,1845
530693,75224,11/01/2023,3,0,999,9,9,9,9,1603
530693,75224,12/01/2023,3,0,999,9,9,9,9,1501
1582597,78557,10/01/2023,4,0,999,9,9,9,9,6655
1582597,78557,11/01/2023,4,0,999,9,9,9,9,6754
1582597,78557,12/01/2023,4,0,999,9,9,9,9,6320
1518085,78577,10/01/2023,4,0,999,9,9,9,9,5320
1518085,78577,11/01/2023,4,0,999,9,9,9,9,5046
1518085,78577,12/01/2023,4,0,999,9,9,9,9,5287
1650181,77083,10/01/2023,4,1,4st,2,9,0,9,39323
1650181,77083,11/01/2023,4,1,4st,2,9,0,9,39559
1650181,77083,12/01/2023,4,1,4st,2,9,0,9,41992
1652485,76014,10/01/2023,4,0,999,9,9,9,9,28624
1652485,76014,11/01/2023,4,0,999,9,9,9,9,25078
1652485,76014,12/01/2023,4,0,999,9,9,9,9,28165
1784581,76310,10/01/2023,4,0,999,9,9,9,9,402
1784581,76310,11/01/2023,4,0,999,9,9,9,9,402
1784581,76310,12/01/2023,4,0,999,9,9,9,9,381
1784837,76001,10/01/2023,4,0,999,9,9,9,9,23236
1784837,76001,11/01/2023,4,0,999,9,9,9,9,27965
1784837,76001,12/01/2023,4,0,999,9,9,9,9,26706
1722117,78577,10/01/2023,4,0,999,9,9,9,9,1874
1722117,78577,11/01/2023,4,0,999,9,9,9,9,1833
1722117,78577,12/01/2023,4,0,999,9,9,9,9,1261
1789701,77083,12/01/2023,8,7,999,9,9,9,9,0
417797,79007,10/01/2023,4,1,3st,2,9,0,9,3678
417797,79007,11/01/2023,4,1,3st,2,9,0,9,3553
417797,79007,12/01/2023,4,1,3st,2,9,0,9,3589
1662981,79905,10/01/2023,4,1,4st,2,9,0,9,9527
1662981,79905,11/01/2023,4,1,4st,2,9,0,9,10110
1662981,79905,12/01/2023,4,1,4st,2,9,0,9,8923
420357,75287,10/01/2023,4,1,4st,2,9,0,9,34064
420357,75287,11/01/2023,4,1,4st,2,9,0,9,35890
420357,75287,12/01/2023,4,1,4st,2,9,0,9,36111
879621,78634,10/01/2023,4,0,999,9,9,9,9,2940
879621,78634,11/01/2023,4,0,999,9,9,9,9,2487
879621,78634,12/01/2023,4,0,999,9,9,9,9,2831
1734405,77041,10/01/2023,3,0,999,9,9,9,9,1936
1734405,77041,11/01/2023,3,0,999,9,9,9,9,1936
1734405,77041,12/01/2023,3,0,999,9,9,9,9,1771
1734661,76018,10/01/2023,4,0,999,9,9,9,9,280
1734661,76018,11/01/2023,4,0,999,9,9,9,9,216
1734661,76018,12/01/2023,4,0,999,9,9,9,9,191
1669637,76262,12/01/2023,4,0,999,9,9,9,9,143
1669893,77449,10/01/2023,3,1,4st,2,9,0,9,32916
1669893,77449,11/01/2023,3,1,4st,2,9,0,9,31835
1669893,77449,12/01/2023,3,1,4st,2,9,0,9,31477
1672709,76543,10/01/2023,4,1,4st,2,9,0,9,11294
1672709,76543,11/01/2023,4,1,4st,2,9,0,9,10590
1672709,76543,12/01/2023,4,1,4st,2,9,0,9,12738
1608197,77418,10/01/2023,4,0,999,9,9,9,9,7769
1608197,77418,11/01/2023,4,0,999,9,9,9,9,7268
1608197,77418,12/01/2023,4,0,999,9,9,9,9,5768
232453,78664,10/01/2023,4,0,999,9,9,9,9,8054
232453,78664,11/01/2023,4,0,999,9,9,9,9,9693
232453,78664,12/01/2023,4,0,999,9,9,9,9,10308
234245,79065,10/01/2023,4,1,3st,2,9,0,9,55
234245,79065,11/01/2023,4,1,3st,2,9,0,9,174
234245,79065,12/01/2023,4,1,3st,2,9,0,9,137
891397,77627,10/01/2023,4,1,3st,2,9,0,9,4807
891397,77627,11/01/2023,4,1,3st,2,9,0,9,4810
891397,77627,12/01/2023,4,1,3st,2,9,0,9,2846
1679365,76705,10/01/2023,4,0,999,9,9,9,9,176
1679365,76705,11/01/2023,4,0,999,9,9,9,9,224
1679365,76705,12/01/2023,4,0,999,9,9,9,9,150
828933,79936,10/01/2023,3,0,999,9,9,9,9,1631
828933,79936,11/01/2023,3,0,999,9,9,9,9,1556
828933,79936,12/01/2023,3,0,999,9,9,9,9,1556
1746949,77379,10/01/2023,4,0,999,9,9,9,9,7091
1746949,77379,11/01/2023,4,0,999,9,9,9,9,7327
1746949,77379,12/01/2023,4,0,999,9,9,9,9,7580
1747205,78216,10/01/2023,4,0,999,9,9,9,9,17335
1747205,78216,11/01/2023,4,0,999,9,9,9,9,21530
1747205,78216,12/01/2023,4,0,999,9,9,9,9,19110
503557,77566,10/01/2023,4,1,4st,2,9,0,9,5144
503557,77566,11/01/2023,4,1,4st,2,9,0,9,5322
503557,77566,12/01/2023,4,1,4st,2,9,0,9,5917
1749253,76117,10/01/2023,4,0,999,9,9,9,9,604
1751813,78628,10/01/2023,4,0,999,9,9,9,9,352
1751813,78628,11/01/2023,4,0,999,9,9,9,9,352
1751813,78628,12/01/2023,4,0,999,9,9,9,9,326
1752325,79922,10/01/2023,8,7,999,9,9,9,9,184
1752325,79922,11/01/2023,8,7,999,9,9,9,9,405
1752325,79922,12/01/2023,8,7,999,9,9,9,9,337
1757957,77053,12/01/2023,3,0,999,9,9,9,9,577
1630213,77573,10/01/2023,4,1,999,1,9,0,9,28180
1630213,77573,11/01/2023,4,1,999,1,9,0,9,30533
1630213,77573,12/01/2023,4,1,999,1,9,0,9,35404
1764357,76903,10/01/2023,4,0,999,0,9,1,9,3258
1764357,76903,11/01/2023,4,0,999,0,9,1,9,3387
1764357,76903,12/01/2023,4,0,999,0,9,1,9,2916
1768197,76502,10/01/2023,4,0,999,9,9,9,9,788
1768197,76502,11/01/2023,4,0,999,9,9,9,9,699
1768197,76502,12/01/2023,4,0,999,9,9,9,9,664
1702917,76123,10/01/2023,2,0,999,9,9,9,9,568
1702917,76123,11/01/2023,2,0,999,9,9,9,9,553
1702917,76123,12/01/2023,2,0,999,9,9,9,9,508
851974,77040,10/01/2023,4,1,4st,2,9,0,9,16695
851974,77040,11/01/2023,4,1,4st,2,9,0,9,19430
851974,77040,12/01/2023,4,1,4st,2,9,0,9,18644
854278,75248,10/01/2023,4,0,999,9,9,9,9,77605
854278,75248,11/01/2023,4,0,999,9,9,9,9,70856
854278,75248,12/01/2023,4,0,999,9,9,9,9,58566
856838,77025,10/01/2023,4,0,999,9,9,9,9,2610
856838,77025,11/01/2023,4,0,999,9,9,9,9,2618
856838,77025,12/01/2023,4,0,999,9,9,9,9,1952
1250054,76634,10/01/2023,4,1,3st,2,9,0,9,14762
1250054,76634,11/01/2023,4,1,3st,2,9,0,9,13779
1250054,76634,12/01/2023,4,1,3st,2,9,0,9,10777
530438,75069,10/01/2023,4,0,999,9,9,9,9,9401
530438,75069,11/01/2023,4,0,999,9,9,9,9,11542
530438,75069,12/01/2023,4,0,999,9,9,9,9,8758
1714182,75154,10/01/2023,4,0,999,9,9,9,9,7427
1714182,75154,11/01/2023,4,0,999,9,9,9,9,6526
1714182,75154,12/01/2023,4,0,999,9,9,9,9,6451
1787654,76801,11/01/2023,4,0,999,9,9,9,9,364
1787654,76801,12/01/2023,4,0,999,9,9,9,9,2813
1198086,76134,10/01/2023,4,1,4st,2,9,0,9,104680
1198086,76134,11/01/2023,4,1,4st,2,9,0,9,103647
1198086,76134,12/01/2023,4,1,4st,2,9,0,9,93452
1723910,77836,10/01/2023,2,0,999,9,9,9,9,613
1723910,77836,11/01/2023,2,0,999,9,9,9,9,613
1723910,77836,12/01/2023,2,0,999,9,9,9,9,580
1725702,78596,10/01/2023,4,0,999,9,9,9,9,4505
1725702,78596,11/01/2023,4,0,999,9,9,9,9,4726
1725702,78596,12/01/2023,4,0,999,9,9,9,9,4439
550150,75180,10/01/2023,2,1,4st,2,9,0,9,7495
550150,75180,11/01/2023,2,1,4st,2,9,0,9,7159
550150,75180,12/01/2023,2,1,4st,2,9,0,9,5113
1734662,77703,10/01/2023,3,0,999,9,9,9,9,1777
1734662,77703,11/01/2023,3,0,999,9,9,9,9,1680
1734662,77703,12/01/2023,3,0,999,9,9,9,9,1591
1213446,79373,10/01/2023,4,1,2st,2,9,0,9,2516
1213446,79373,11/01/2023,4,1,2st,2,9,0,9,2516
1213446,79373,12/01/2023,4,1,2st,2,9,0,9,2406
1478406,76112,10/01/2023,4,1,4st,2,9,0,9,68358
1478406,76112,11/01/2023,4,1,4st,2,9,0,9,66142
1478406,76112,12/01/2023,4,1,4st,2,9,0,9,59791
1742854,77021,10/01/2023,4,0,999,9,9,9,9,2428
1742854,77021,11/01/2023,4,0,999,9,9,9,9,2735
1742854,77021,12/01/2023,4,0,999,9,9,9,9,1699
891398,75216,10/01/2023,4,0,999,9,9,9,9,10023
891398,75216,11/01/2023,4,0,999,9,9,9,9,9802
891398,75216,12/01/2023,4,0,999,9,9,9,9,8190
892934,78520,10/01/2023,3,1,4st,2,9,0,9,3216
892934,78520,11/01/2023,3,1,4st,2,9,0,9,3216
892934,78520,12/01/2023,3,1,4st,2,9,0,9,3048
958726,78520,10/01/2023,4,1,4st,2,9,0,9,7025
958726,78520,11/01/2023,4,1,4st,2,9,0,9,9251
958726,78520,12/01/2023,4,1,4st,2,9,0,9,8958
41990,79916,10/01/2023,4,1,4st,2,9,0,9,8638
41990,79916,11/01/2023,4,1,4st,2,9,0,9,7875
41990,79916,12/01/2023,4,1,4st,2,9,0,9,7904
1618694,77088,10/01/2023,4,0,999,9,9,9,9,41707
1618694,77088,11/01/2023,4,0,999,9,9,9,9,42554
1618694,77088,12/01/2023,4,0,999,9,9,9,9,41856
1625862,78521,10/01/2023,4,1,4st,2,9,0,9,56283
1625862,78521,11/01/2023,4,1,4st,2,9,0,9,53172
1625862,78521,12/01/2023,4,1,4st,2,9,0,9,51691
1693702,78130,10/01/2023,3,0,999,9,9,9,9,2234
1693702,78130,11/01/2023,3,0,999,9,9,9,9,2234
1693702,78130,12/01/2023,3,0,999,9,9,9,9,2124
1628934,78526,10/01/2023,4,1,2st,2,9,0,9,20868
1628934,78526,11/01/2023,4,1,2st,2,9,0,9,20881
1628934,78526,12/01/2023,4,1,2st,2,9,0,9,19757
1499142,77077,10/01/2023,4,1,3st,2,9,0,9,9709
1499142,77077,11/01/2023,4,1,3st,2,9,0,9,14022
1499142,77077,12/01/2023,4,1,3st,2,9,0,9,18088
517638,75904,10/01/2023,4,0,999,9,9,9,9,137
517638,75904,11/01/2023,4,0,999,9,9,9,9,429
517638,75904,12/01/2023,4,0,999,9,9,9,9,318
1437446,75240,10/01/2023,4,0,999,9,9,9,9,293
1437446,75240,11/01/2023,4,0,999,9,9,9,9,232
1437446,75240,12/01/2023,4,0,999,9,9,9,9,192
1372166,76119,10/01/2023,2,0,999,9,9,9,9,2904
1372166,76119,11/01/2023,2,0,999,9,9,9,9,3179
1372166,76119,12/01/2023,2,0,999,9,9,9,9,3005
1767942,79915,10/01/2023,8,7,999,9,9,9,9,1332
1767942,79915,11/01/2023,8,7,999,9,9,9,9,1332
1767942,79915,12/01/2023,8,7,999,9,9,9,9,898
851718,76039,10/01/2023,4,0,999,9,9,9,9,24536
851718,76039,11/01/2023,4,0,999,9,9,9,9,24466
851718,76039,12/01/2023,4,0,999,9,9,9,9,22158
854279,75007,10/01/2023,4,0,999,9,9,9,9,33542
854279,75007,11/01/2023,4,0,999,9,9,9,9,35156
854279,75007,12/01/2023,4,0,999,9,9,9,9,29734
205319,76501,10/01/2023,2,0,999,9,9,9,9,326
205319,76501,11/01/2023,2,0,999,9,9,9,9,534
205319,76501,12/01/2023,2,0,999,9,9,9,9,832
541191,79108,10/01/2023,4,1,4st,2,9,0,9,31119
541191,79108,11/01/2023,4,1,4st,2,9,0,9,31667
541191,79108,12/01/2023,4,1,4st,2,9,0,9,29893
1723399,76120,10/01/2023,4,0,999,9,9,9,9,4057
1723399,76120,11/01/2023,4,0,999,9,9,9,9,2619
1723399,76120,12/01/2023,4,0,999,9,9,9,9,2291
1724167,76133,10/01/2023,4,0,999,9,9,9,9,42347
1724167,76133,11/01/2023,4,0,999,9,9,9,9,39242
1724167,76133,12/01/2023,4,0,999,9,9,9,9,33502
1725959,77083,10/01/2023,4,0,999,9,9,9,9,2493
1725959,77083,11/01/2023,4,0,999,9,9,9,9,2056
1725959,77083,12/01/2023,4,0,999,9,9,9,9,1319
156423,79907,10/01/2023,4,1,4st,2,9,0,9,21007
156423,79907,11/01/2023,4,1,4st,2,9,0,9,18789
156423,79907,12/01/2023,4,1,4st,2,9,0,9,17846
1671431,77071,10/01/2023,4,1,2st,2,9,0,9,9660
1671431,77071,11/01/2023,4,1,2st,2,9,0,9,9708
1671431,77071,12/01/2023,4,1,2st,2,9,0,9,16380
1676039,78233,10/01/2023,4,1,3st,2,9,0,9,26671
1676039,78233,11/01/2023,4,1,3st,2,9,0,9,26525
1676039,78233,12/01/2023,4,1,3st,2,9,0,9,25592
1743623,78043,10/01/2023,4,0,999,9,9,9,9,11562
1743623,78043,11/01/2023,4,0,999,9,9,9,9,10983
1743623,78043,12/01/2023,4,0,999,9,9,9,9,10756
892167,77339,10/01/2023,4,0,999,9,9,9,9,2245
892167,77339,11/01/2023,4,0,999,9,9,9,9,2377
892167,77339,12/01/2023,4,0,999,9,9,9,9,2066
1679367,78640,10/01/2023,2,0,999,9,9,9,9,1466
1679367,78640,11/01/2023,2,0,999,9,9,9,9,2276
1679367,78640,12/01/2023,2,0,999,9,9,9,9,2062
501511,76021,10/01/2023,4,0,999,9,9,9,9,6242
501511,76021,11/01/2023,4,0,999,9,9,9,9,6277
501511,76021,12/01/2023,4,0,999,9,9,9,9,6113
1222407,77090,10/01/2023,4,1,4st,2,9,0,9,244330
1222407,77090,11/01/2023,4,1,4st,2,9,0,9,250125
1222407,77090,12/01/2023,4,1,4st,2,9,0,9,253517
1681927,77033,10/01/2023,4,1,4st,2,9,0,9,20495
1681927,77033,11/01/2023,4,1,4st,2,9,0,9,20614
1681927,77033,12/01/2023,4,1,4st,2,9,0,9,15593
1748487,76116,10/01/2023,4,0,999,9,9,9,9,2771
1748487,76116,11/01/2023,4,0,999,9,9,9,9,1883
1748487,76116,12/01/2023,4,0,999,9,9,9,9,1495
831495,77084,10/01/2023,4,1,4st,2,9,0,9,21819
831495,77084,11/01/2023,4,1,4st,2,9,0,9,20678
831495,77084,12/01/2023,4,1,4st,2,9,0,9,20686
1624839,75604,10/01/2023,4,1,4st,2,9,0,9,36705
1624839,75604,11/01/2023,4,1,4st,2,9,0,9,34573
1624839,75604,12/01/2023,4,1,4st,2,9,0,9,32565
510983,76119,10/01/2023,2,1,3st,2,9,0,9,4208
510983,76119,11/01/2023,2,1,3st,2,9,0,9,4208
510983,76119,12/01/2023,2,1,3st,2,9,0,9,3958
838663,78240,10/01/2023,4,0,999,9,9,9,9,8498
838663,78240,11/01/2023,4,0,999,9,9,9,9,8658
838663,78240,12/01/2023,4,0,999,9,9,9,9,8165
1692423,78130,10/01/2023,4,0,999,9,9,9,9,27912
1692423,78130,11/01/2023,4,0,999,9,9,9,9,28864
1692423,78130,12/01/2023,4,0,999,9,9,9,9,27441
1757959,75067,10/01/2023,4,0,999,9,9,9,9,13961
1757959,75067,11/01/2023,4,0,999,9,9,9,9,15668
1757959,75067,12/01/2023,4,0,999,9,9,9,9,13849
844295,77039,10/01/2023,4,1,4st,2,9,0,9,45573
844295,77039,11/01/2023,4,1,4st,2,9,0,9,50636
844295,77039,12/01/2023,4,1,4st,2,9,0,9,51846
190471,75216,10/01/2023,4,1,4st,2,9,0,9,15370
190471,75216,11/01/2023,4,1,4st,2,9,0,9,15395
190471,75216,12/01/2023,4,1,4st,2,9,0,9,16661
1700359,78640,10/01/2023,4,0,999,9,9,9,9,4656
1700359,78640,11/01/2023,4,0,999,9,9,9,9,4697
1700359,78640,12/01/2023,4,0,999,9,9,9,9,4448
1507336,78247,10/01/2023,4,1,4st,2,9,0,9,17685
1507336,78247,11/01/2023,4,1,4st,2,9,0,9,17745
1507336,78247,12/01/2023,4,1,4st,2,9,0,9,14895
1512968,77845,10/01/2023,4,0,999,9,9,9,9,1329
1512968,77845,11/01/2023,4,0,999,9,9,9,9,1110
1512968,77845,12/01/2023,4,0,999,9,9,9,9,596
859912,77598,10/01/2023,4,1,4st,2,9,0,9,6428
859912,77598,11/01/2023,4,1,4st,2,9,0,9,6617
859912,77598,12/01/2023,4,1,4st,2,9,0,9,7334
537608,79912,10/01/2023,4,1,4st,2,9,0,9,29798
537608,79912,11/01/2023,4,1,4st,2,9,0,9,25690
537608,79912,12/01/2023,4,1,4st,2,9,0,9,20888
1724168,75501,10/01/2023,4,0,999,9,9,9,9,27647
1724168,75501,11/01/2023,4,0,999,9,9,9,9,28047
1724168,75501,12/01/2023,4,0,999,9,9,9,9,27361
1594376,78526,10/01/2023,4,1,3st,2,9,0,9,18072
1594376,78526,11/01/2023,4,1,3st,2,9,0,9,17997
1594376,78526,12/01/2023,4,1,3st,2,9,0,9,16394
1727240,75662,10/01/2023,3,1,4st,2,9,0,9,2444
1727240,75662,11/01/2023,3,1,4st,2,9,0,9,2757
1727240,75662,12/01/2023,3,1,4st,2,9,0,9,1303
548104,78665,10/01/2023,4,0,999,9,9,9,9,5259
548104,78665,11/01/2023,4,0,999,9,9,9,9,4909
548104,78665,12/01/2023,4,0,999,9,9,9,9,4094
1662984,79928,10/01/2023,4,1,4st,2,9,0,9,1624
1662984,79928,11/01/2023,4,1,4st,2,9,0,9,1148
1662984,79928,12/01/2023,4,1,4st,2,9,0,9,744
1534472,77486,10/01/2023,4,1,4st,2,9,0,9,4347
1534472,77486,11/01/2023,4,1,4st,2,9,0,9,4419
1534472,77486,12/01/2023,4,1,4st,2,9,0,9,3807
1731336,79102,10/01/2023,4,1,3st,2,9,0,9,6056
1731336,79102,11/01/2023,4,1,3st,2,9,0,9,6405
1731336,79102,12/01/2023,4,1,3st,2,9,0,9,5763
553480,78521,10/01/2023,4,1,3st,2,9,0,9,9165
553480,78521,11/01/2023,4,1,3st,2,9,0,9,9127
553480,78521,12/01/2023,4,1,3st,2,9,0,9,8889
815880,79401,10/01/2023,4,0,999,9,9,9,9,32281
815880,79401,11/01/2023,4,0,999,9,9,9,9,32091
815880,79401,12/01/2023,4,0,999,9,9,9,9,31367
1670664,79935,10/01/2023,4,1,4st,2,9,0,9,14412
1670664,79935,11/01/2023,4,1,4st,2,9,0,9,14062
1670664,79935,12/01/2023,4,1,4st,2,9,0,9,13529
1736968,77469,10/01/2023,4,0,999,9,9,9,9,20644
1736968,77469,11/01/2023,4,0,999,9,9,9,9,26896
1736968,77469,12/01/2023,4,0,999,9,9,9,9,24301
826632,78130,10/01/2023,4,1,4st,2,9,0,9,7139
826632,78130,11/01/2023,4,1,4st,2,9,0,9,9241
826632,78130,12/01/2023,4,1,4st,2,9,0,9,10310
1548552,77055,10/01/2023,4,1,3st,2,9,0,9,91
1548552,77055,11/01/2023,4,1,3st,2,9,0,9,82
1548552,77055,12/01/2023,4,1,3st,2,9,0,9,125
1679624,76020,10/01/2023,4,1,3st,2,9,0,9,17523
1679624,76020,11/01/2023,4,1,4st,2,9,0,9,20144
1679624,76020,12/01/2023,4,1,4st,2,9,0,9,20047
1749256,78570,10/01/2023,4,0,999,9,9,9,9,7157
1749256,78570,11/01/2023,4,0,999,9,9,9,9,7157
1749256,78570,12/01/2023,4,0,999,9,9,9,9,7523
1749768,78229,10/01/2023,4,0,999,9,9,9,9,13446
1749768,78229,11/01/2023,4,0,999,9,9,9,9,18383
1749768,78229,12/01/2023,4,0,999,9,9,9,9,21696
178184,78209,10/01/2023,4,1,4st,2,9,0,9,3005
178184,78209,11/01/2023,4,1,4st,2,9,0,9,3130
178184,78209,12/01/2023,4,1,4st,2,9,0,9,2805
1558536,76043,10/01/2023,4,1,4st,2,9,0,9,10870
1558536,76043,11/01/2023,4,1,4st,2,9,0,9,10019
1558536,76043,12/01/2023,4,1,4st,2,9,0,9,10228
840456,75601,10/01/2023,4,1,4st,2,9,0,9,22426
840456,75601,11/01/2023,4,1,4st,2,9,0,9,21488
840456,75601,12/01/2023,4,1,4st,2,9,0,9,20243
1496072,75052,10/01/2023,4,0,999,9,9,9,9,4086
1496072,75052,11/01/2023,4,0,999,9,9,9,9,4086
1496072,75052,12/01/2023,4,0,999,9,9,9,9,3910
1496328,77523,10/01/2023,4,1,4st,2,9,0,9,5115
1496328,77523,11/01/2023,4,1,4st,2,9,0,9,5115
1496328,77523,12/01/2023,4,1,4st,2,9,0,9,4858
1696520,77471,10/01/2023,4,0,999,9,9,9,9,278
1696520,77471,11/01/2023,4,0,999,9,9,9,9,278
1696520,77471,12/01/2023,4,0,999,9,9,9,9,265
1697544,79905,10/01/2023,2,0,999,9,9,9,9,1395
1697544,79905,11/01/2023,2,0,999,9,9,9,9,1395
1697544,79905,12/01/2023,2,0,999,9,9,9,9,1330
518664,77077,10/01/2023,4,1,999,1,9,0,9,12293
518664,77077,11/01/2023,4,1,999,1,9,0,9,11235
518664,77077,12/01/2023,4,1,999,1,9,0,9,11391
1702152,75204,10/01/2023,4,0,999,9,9,9,9,8130
1702152,75204,11/01/2023,4,0,999,9,9,9,9,9788
1702152,75204,12/01/2023,4,0,999,9,9,9,9,11607
1704201,78503,10/01/2023,4,0,999,9,9,9,9,9617
1704201,78503,11/01/2023,4,0,999,9,9,9,9,9617
1704201,78503,12/01/2023,4,0,999,9,9,9,9,8626
1704969,77067,10/01/2023,3,0,999,9,9,9,9,1242
1704969,77067,11/01/2023,3,0,999,9,9,9,9,1163
1704969,77067,12/01/2023,3,0,999,9,9,9,9,3780
1706505,77449,11/01/2023,2,0,999,9,9,9,9,428
1706505,77449,12/01/2023,2,0,999,9,9,9,9,695
1772041,78589,10/01/2023,4,0,999,9,9,9,9,1669
1772041,78589,11/01/2023,4,0,999,9,9,9,9,3565
1772041,78589,12/01/2023,4,0,999,9,9,9,9,3387
1511689,77057,10/01/2023,4,0,999,9,9,9,9,9961
1511689,77057,11/01/2023,4,0,999,9,9,9,9,10585
1511689,77057,12/01/2023,4,0,999,9,9,9,9,10910
856841,77657,10/01/2023,4,1,3st,2,9,0,9,4252
856841,77657,11/01/2023,4,1,3st,2,9,0,9,4195
856841,77657,12/01/2023,4,1,3st,2,9,0,9,3115
1710089,77087,10/01/2023,4,1,2st,2,9,0,9,11345
1710089,77087,11/01/2023,4,1,2st,2,9,0,9,12668
1710089,77087,12/01/2023,4,1,2st,2,9,0,9,12282
1779977,75670,10/01/2023,8,7,999,9,9,9,9,234
1779977,75670,11/01/2023,8,7,999,9,9,9,9,386
1779977,75670,12/01/2023,8,7,999,9,9,9,9,218
1649673,77531,10/01/2023,3,0,999,9,9,9,9,2395
1649673,77531,11/01/2023,3,1,4st,2,9,0,9,3288
1649673,77531,12/01/2023,3,1,4st,2,9,0,9,3271
1719305,78380,10/01/2023,3,1,4st,2,9,0,9,6876
1719305,78380,11/01/2023,3,1,4st,2,9,0,9,6924
1719305,78380,12/01/2023,3,1,4st,2,9,0,9,6586
1523721,78164,10/01/2023,4,0,999,0,9,1,9,7987
1523721,78164,11/01/2023,4,0,999,0,9,1,9,10307
1523721,78164,12/01/2023,4,0,999,0,9,1,9,10250
868873,76112,10/01/2023,4,1,4st,2,9,0,9,43199
868873,76112,11/01/2023,4,1,3st,2,9,0,9,49555
868873,76112,12/01/2023,4,1,3st,2,9,0,9,43969
1655305,78211,10/01/2023,4,0,999,9,9,9,9,17872
1655305,78211,11/01/2023,4,0,999,9,9,9,9,17842
1655305,78211,12/01/2023,4,0,999,9,9,9,9,16944
1658121,78046,10/01/2023,8,7,999,9,9,9,9,124
1595657,78572,10/01/2023,4,0,999,9,9,9,9,6508
1595657,78572,11/01/2023,4,0,999,9,9,9,9,6549
1595657,78572,12/01/2023,4,0,999,9,9,9,9,6204
1727241,79930,10/01/2023,4,1,3st,2,9,0,9,21342
1727241,79930,11/01/2023,4,1,3st,2,9,0,9,20930
1727241,79930,12/01/2023,4,1,3st,2,9,0,9,21114
1727497,78613,10/01/2023,4,1,4st,2,9,0,9,12377
1727497,78613,11/01/2023,4,1,4st,2,9,0,9,12663
1727497,78613,12/01/2023,4,1,4st,2,9,0,9,12457
419337,76108,10/01/2023,4,0,999,9,9,9,9,366
419337,76108,11/01/2023,4,0,999,9,9,9,9,734
419337,76108,12/01/2023,4,0,999,9,9,9,9,705
419849,75023,10/01/2023,4,0,999,9,9,9,9,4930
419849,75023,11/01/2023,4,0,999,9,9,9,9,4517
419849,75023,12/01/2023,4,0,999,9,9,9,9,3332
879625,78730,10/01/2023,4,0,999,9,9,9,9,749
879625,78730,11/01/2023,4,0,999,9,9,9,9,855
879625,78730,12/01/2023,4,0,999,9,9,9,9,420
1669897,75006,10/01/2023,4,0,999,9,9,9,9,6746
1669897,75006,11/01/2023,4,0,999,9,9,9,9,7448
1669897,75006,12/01/2023,4,0,999,9,9,9,9,6507
822281,77351,10/01/2023,4,1,4st,2,9,0,9,59455
822281,77351,11/01/2023,4,1,4st,2,9,0,9,64961
822281,77351,12/01/2023,4,1,4st,2,9,0,9,61180
827657,77339,11/01/2023,4,0,999,9,9,9,9,289
827657,77339,12/01/2023,4,0,999,9,9,9,9,334
238345,77021,10/01/2023,4,1,4st,2,9,0,9,29372
238345,77021,11/01/2023,4,1,4st,2,9,0,9,30940
238345,77021,12/01/2023,4,1,4st,2,9,0,9,29599
828937,79927,10/01/2023,4,0,999,9,9,9,9,31107
828937,79927,11/01/2023,4,0,999,9,9,9,9,33174
828937,79927,12/01/2023,4,0,999,9,9,9,9,31513
1681417,77449,10/01/2023,4,0,999,9,9,9,9,318
1681417,77449,11/01/2023,4,0,999,9,9,9,9,203
1681417,77449,12/01/2023,4,0,999,9,9,9,9,159
830729,77034,10/01/2023,4,0,999,9,9,9,9,0
830729,77034,11/01/2023,4,0,999,9,9,9,9,0
